model,label,noise_type,snr_db,replicate,clean_recall,noisy_recall,recall_loss
crnn,viola,audience,30,0,0.990566037736,0.990566037736,0
crnn,violin,audience,30,0,0.922480620155,0.868217054264,0.0542635658915
crnn,bassoon,audience,20,0,0.876288659794,0.60824742268,0.268041237113
crnn,cello,audience,20,0,0.991304347826,0.669565217391,0.321739130435
crnn,clarinet,audience,20,0,1,0.918918918919,0.0810810810811
crnn,double-bass,audience,20,0,1,1,0
crnn,flute,audience,20,0,0.991452991453,0.786324786325,0.205128205128
crnn,french-horn,audience,20,0,0.951807228916,0.33734939759,0.614457831325
crnn,oboe,audience,20,0,0.987341772152,0.379746835443,0.607594936709
crnn,trombone,audience,20,0,0.991228070175,0.877192982456,0.114035087719
crnn,trumpet,audience,20,0,1,0.584615384615,0.415384615385
crnn,tuba,audience,20,0,1,0.25,0.75
crnn,viola,audience,20,0,0.990566037736,0.943396226415,0.0471698113208
crnn,violin,audience,20,0,0.922480620155,0.705426356589,0.217054263566
crnn,bassoon,audience,10,0,0.876288659794,0.412371134021,0.463917525773
crnn,cello,audience,10,0,0.991304347826,0.4,0.591304347826
crnn,clarinet,audience,10,0,1,0.540540540541,0.459459459459
crnn,double-bass,audience,10,0,1,0.904347826087,0.095652173913
crnn,flute,audience,10,0,0.991452991453,0.675213675214,0.316239316239
crnn,french-horn,audience,10,0,0.951807228916,0.168674698795,0.78313253012
crnn,oboe,audience,10,0,0.987341772152,0.20253164557,0.784810126582
crnn,trombone,audience,10,0,0.991228070175,0.701754385965,0.289473684211
crnn,trumpet,audience,10,0,1,0.4,0.6
crnn,tuba,audience,10,0,1,0.16935483871,0.83064516129
crnn,viola,audience,10,0,0.990566037736,0.72641509434,0.264150943396
crnn,violin,audience,10,0,0.922480620155,0.635658914729,0.286821705426
crnn,bassoon,audience,0,0,0.876288659794,0.175257731959,0.701030927835
crnn,cello,audience,0,0,0.991304347826,0.226086956522,0.765217391304
crnn,clarinet,audience,0,0,1,0.234234234234,0.765765765766
crnn,double-bass,audience,0,0,1,0.408695652174,0.591304347826
crnn,flute,audience,0,0,0.991452991453,0.512820512821,0.478632478632
crnn,french-horn,audience,0,0,0.951807228916,0.10843373494,0.843373493976
crnn,oboe,audience,0,0,0.987341772152,0.0886075949367,0.898734177215
crnn,trombone,audience,0,0,0.991228070175,0.552631578947,0.438596491228
crnn,trumpet,audience,0,0,1,0.307692307692,0.692307692308
crnn,tuba,audience,0,0,1,0.104838709677,0.895161290323
crnn,viola,audience,0,0,0.990566037736,0.38679245283,0.603773584906
crnn,violin,audience,0,0,0.922480620155,0.782945736434,0.139534883721
crnn,bassoon,audience,-5,0,0.876288659794,0.123711340206,0.752577319588
crnn,cello,audience,-5,0,0.991304347826,0.165217391304,0.826086956522
crnn,clarinet,audience,-5,0,1,0.135135135135,0.864864864865
crnn,double-bass,audience,-5,0,1,0.260869565217,0.739130434783
crnn,flute,audience,-5,0,0.991452991453,0.367521367521,0.623931623932
crnn,french-horn,audience,-5,0,0.951807228916,0.0963855421687,0.855421686747
crnn,oboe,audience,-5,0,0.987341772152,0.0632911392405,0.924050632911
crnn,trombone,audience,-5,0,0.991228070175,0.447368421053,0.543859649123
crnn,trumpet,audience,-5,0,1,0.246153846154,0.753846153846
crnn,tuba,audience,-5,0,1,0.0967741935484,0.903225806452
crnn,viola,audience,-5,0,0.990566037736,0.292452830189,0.698113207547
crnn,violin,audience,-5,0,0.922480620155,0.868217054264,0.0542635658915
crnn,bassoon,audience,-10,0,0.876288659794,0.113402061856,0.762886597938
crnn,cello,audience,-10,0,0.991304347826,0.130434782609,0.860869565217
crnn,clarinet,audience,-10,0,1,0.0990990990991,0.900900900901
crnn,double-bass,audience,-10,0,1,0.139130434783,0.860869565217
crnn,flute,audience,-10,0,0.991452991453,0.282051282051,0.709401709402
crnn,french-horn,audience,-10,0,0.951807228916,0.0963855421687,0.855421686747
crnn,oboe,audience,-10,0,0.987341772152,0.0632911392405,0.924050632911
crnn,trombone,audience,-10,0,0.991228070175,0.40350877193,0.587719298246
crnn,trumpet,audience,-10,0,1,0.2,0.8
crnn,tuba,audience,-10,0,1,0.0887096774194,0.911290322581
crnn,viola,audience,-10,0,0.990566037736,0.207547169811,0.783018867925
crnn,violin,audience,-10,0,0.922480620155,0.899224806202,0.0232558139535
crnn,bassoon,audience,50,1,0.876288659794,0.855670103093,0.020618556701
crnn,cello,audience,50,1,0.991304347826,0.991304347826,0
crnn,clarinet,audience,50,1,1,1,0
crnn,double-bass,audience,50,1,1,1,0
crnn,flute,audience,50,1,0.991452991453,0.974358974359,0.017094017094
crnn,french-horn,audience,50,1,0.951807228916,0.903614457831,0.0481927710843
crnn,oboe,audience,50,1,0.987341772152,0.987341772152,0
crnn,trombone,audience,50,1,0.991228070175,0.991228070175,0
crnn,trumpet,audience,50,1,1,0.969230769231,0.0307692307692
crnn,tuba,audience,50,1,1,0.991935483871,0.00806451612903
crnn,viola,audience,50,1,0.990566037736,0.990566037736,0
crnn,violin,audience,50,1,0.922480620155,0.914728682171,0.0077519379845
crnn,bassoon,audience,40,1,0.876288659794,0.80412371134,0.0721649484536
crnn,cello,audience,40,1,0.991304347826,0.973913043478,0.0173913043478
crnn,clarinet,audience,40,1,1,1,0
crnn,double-bass,audience,40,1,1,1,0
crnn,flute,audience,40,1,0.991452991453,0.957264957265,0.034188034188
crnn,french-horn,audience,40,1,0.951807228916,0.78313253012,0.168674698795
crnn,oboe,audience,40,1,0.987341772152,0.974683544304,0.0126582278481
crnn,trombone,audience,40,1,0.991228070175,0.991228070175,0
crnn,trumpet,audience,40,1,1,0.846153846154,0.153846153846
crnn,tuba,audience,40,1,1,0.814516129032,0.185483870968
crnn,viola,audience,40,1,0.990566037736,0.990566037736,0
crnn,violin,audience,40,1,0.922480620155,0.914728682171,0.0077519379845
crnn,bassoon,audience,30,1,0.876288659794,0.680412371134,0.19587628866
crnn,cello,audience,30,1,0.991304347826,0.886956521739,0.104347826087
crnn,clarinet,audience,30,1,1,0.981981981982,0.018018018018
crnn,double-bass,audience,30,1,1,1,0
crnn,flute,audience,30,1,0.991452991453,0.854700854701,0.136752136752
crnn,french-horn,audience,30,1,0.951807228916,0.626506024096,0.325301204819
crnn,oboe,audience,30,1,0.987341772152,0.73417721519,0.253164556962
crnn,trombone,audience,30,1,0.991228070175,0.938596491228,0.0526315789474
crnn,trumpet,audience,30,1,1,0.676923076923,0.323076923077
crnn,tuba,audience,30,1,1,0.516129032258,0.483870967742
crnn,viola,audience,30,1,0.990566037736,0.981132075472,0.00943396226415
crnn,violin,audience,30,1,0.922480620155,0.852713178295,0.0697674418605
crnn,bassoon,audience,20,1,0.876288659794,0.618556701031,0.257731958763
crnn,cello,audience,20,1,0.991304347826,0.64347826087,0.347826086957
crnn,clarinet,audience,20,1,1,0.882882882883,0.117117117117
crnn,double-bass,audience,20,1,1,0.982608695652,0.0173913043478
crnn,flute,audience,20,1,0.991452991453,0.717948717949,0.273504273504
crnn,french-horn,audience,20,1,0.951807228916,0.397590361446,0.55421686747
crnn,oboe,audience,20,1,0.987341772152,0.367088607595,0.620253164557
crnn,trombone,audience,20,1,0.991228070175,0.824561403509,0.166666666667
crnn,trumpet,audience,20,1,1,0.507692307692,0.492307692308
crnn,tuba,audience,20,1,1,0.338709677419,0.661290322581
crnn,viola,audience,20,1,0.990566037736,0.877358490566,0.11320754717
crnn,violin,audience,20,1,0.922480620155,0.720930232558,0.201550387597
crnn,bassoon,audience,10,1,0.876288659794,0.525773195876,0.350515463918
crnn,cello,audience,10,1,0.991304347826,0.426086956522,0.565217391304
crnn,clarinet,audience,10,1,1,0.567567567568,0.432432432432
crnn,double-bass,audience,10,1,1,0.886956521739,0.113043478261
crnn,flute,audience,10,1,0.991452991453,0.589743589744,0.401709401709
crnn,french-horn,audience,10,1,0.951807228916,0.21686746988,0.734939759036
crnn,oboe,audience,10,1,0.987341772152,0.189873417722,0.79746835443
crnn,trombone,audience,10,1,0.991228070175,0.780701754386,0.210526315789
crnn,trumpet,audience,10,1,1,0.384615384615,0.615384615385
crnn,tuba,audience,10,1,1,0.201612903226,0.798387096774
crnn,viola,audience,10,1,0.990566037736,0.518867924528,0.471698113208
crnn,violin,audience,10,1,0.922480620155,0.635658914729,0.286821705426
crnn,bassoon,audience,0,1,0.876288659794,0.257731958763,0.618556701031
crnn,cello,audience,0,1,0.991304347826,0.226086956522,0.765217391304
crnn,clarinet,audience,0,1,1,0.306306306306,0.693693693694
crnn,double-bass,audience,0,1,1,0.521739130435,0.478260869565
crnn,flute,audience,0,1,0.991452991453,0.42735042735,0.564102564103
crnn,french-horn,audience,0,1,0.951807228916,0.21686746988,0.734939759036
crnn,oboe,audience,0,1,0.987341772152,0.113924050633,0.873417721519
crnn,trombone,audience,0,1,0.991228070175,0.552631578947,0.438596491228
crnn,trumpet,audience,0,1,1,0.292307692308,0.707692307692
crnn,tuba,audience,0,1,1,0.129032258065,0.870967741935
crnn,viola,audience,0,1,0.990566037736,0.311320754717,0.679245283019
crnn,violin,audience,0,1,0.922480620155,0.798449612403,0.124031007752
crnn,bassoon,audience,-5,1,0.876288659794,0.226804123711,0.649484536082
crnn,cello,audience,-5,1,0.991304347826,0.165217391304,0.826086956522
crnn,clarinet,audience,-5,1,1,0.243243243243,0.756756756757
crnn,double-bass,audience,-5,1,1,0.365217391304,0.634782608696
crnn,flute,audience,-5,1,0.991452991453,0.393162393162,0.598290598291
crnn,french-horn,audience,-5,1,0.951807228916,0.180722891566,0.771084337349
crnn,oboe,audience,-5,1,0.987341772152,0.0886075949367,0.898734177215
crnn,trombone,audience,-5,1,0.991228070175,0.456140350877,0.535087719298
crnn,trumpet,audience,-5,1,1,0.292307692308,0.707692307692
crnn,tuba,audience,-5,1,1,0.104838709677,0.895161290323
crnn,viola,audience,-5,1,0.990566037736,0.207547169811,0.783018867925
crnn,violin,audience,-5,1,0.922480620155,0.860465116279,0.062015503876
crnn,bassoon,audience,-10,1,0.876288659794,0.164948453608,0.711340206186
crnn,cello,audience,-10,1,0.991304347826,0.113043478261,0.878260869565
crnn,clarinet,audience,-10,1,1,0.171171171171,0.828828828829
crnn,double-bass,audience,-10,1,1,0.234782608696,0.765217391304
