model,instrument_a,instrument_b,noise_type,snr_db,replicate,clean_symmetric_confusion,noisy_symmetric_confusion,confusion_increase
cnn,trumpet,violin,audience,30,1,0,0.0307692307692,0.0307692307692
cnn,tuba,viola,audience,30,1,0,0,0
cnn,tuba,violin,audience,30,1,0,0,0
cnn,viola,violin,audience,30,1,0,0.00387596899225,0.00387596899225
cnn,bassoon,cello,audience,20,1,0.0293142088749,0.0773195876289,0.0480053787539
cnn,bassoon,clarinet,audience,20,1,0,0.0670103092784,0.0670103092784
cnn,bassoon,double-bass,audience,20,1,0.00434782608696,0.0876288659794,0.0832810398924
cnn,bassoon,flute,audience,20,1,0,0.0154639175258,0.0154639175258
cnn,bassoon,french-horn,audience,20,1,0.035275121103,0.0301204819277,-0.00515463917526
cnn,bassoon,oboe,audience,20,1,0.0257731958763,0,-0.0257731958763
cnn,bassoon,trombone,audience,20,1,0,0.00954060408754,0.00954060408754
cnn,bassoon,trumpet,audience,20,1,0.00515463917526,0.00515463917526,0
cnn,bassoon,tuba,audience,20,1,0,0,0
cnn,bassoon,viola,audience,20,1,0,0,0
cnn,bassoon,violin,audience,20,1,0.00903060816751,0.0154639175258,0.00643330935827
cnn,cello,clarinet,audience,20,1,0,0.013356835096,0.013356835096
cnn,cello,double-bass,audience,20,1,0.00869565217391,0.126086956522,0.117391304348
cnn,cello,flute,audience,20,1,0,0.0512820512821,0.0512820512821
cnn,cello,french-horn,audience,20,1,0,0.0843373493976,0.0843373493976
cnn,cello,oboe,audience,20,1,0,0.0569620253165,0.0569620253165
cnn,cello,trombone,audience,20,1,0,0.00873379099924,0.00873379099924
cnn,cello,trumpet,audience,20,1,0,0,0
cnn,cello,tuba,audience,20,1,0,0,0
cnn,cello,viola,audience,20,1,0,0,0
cnn,cello,violin,audience,20,1,0.0120997640715,0.0319514661274,0.0198517020559
cnn,clarinet,double-bass,audience,20,1,0,0.0135135135135,0.0135135135135
cnn,clarinet,flute,audience,20,1,0,0.034188034188,0.034188034188
cnn,clarinet,french-horn,audience,20,1,0,0.0602409638554,0.0602409638554
cnn,clarinet,oboe,audience,20,1,0,0.0379746835443,0.0379746835443
cnn,clarinet,trombone,audience,20,1,0,0.0573731626363,0.0573731626363
cnn,clarinet,trumpet,audience,20,1,0,0.1,0.1
cnn,clarinet,tuba,audience,20,1,0,0.0322580645161,0.0322580645161
cnn,clarinet,viola,audience,20,1,0,0,0
cnn,clarinet,violin,audience,20,1,0.0077519379845,0.0263984915148,0.0186465535303
cnn,double-bass,flute,audience,20,1,0,0.0299145299145,0.0299145299145
cnn,double-bass,french-horn,audience,20,1,0,0.0843373493976,0.0843373493976
cnn,double-bass,oboe,audience,20,1,0,0.0126582278481,0.0126582278481
cnn,double-bass,trombone,audience,20,1,0,0.0701754385965,0.0701754385965
cnn,double-bass,trumpet,audience,20,1,0,0.0384615384615,0.0384615384615
cnn,double-bass,tuba,audience,20,1,0,0.20564516129,0.20564516129
cnn,double-bass,viola,audience,20,1,0,0.00471698113208,0.00471698113208
cnn,double-bass,violin,audience,20,1,0.00387596899225,0.0973710819009,0.0934951129087
cnn,flute,french-horn,audience,20,1,0,0.0180722891566,0.0180722891566
cnn,flute,oboe,audience,20,1,0,0.0316455696203,0.0316455696203
cnn,flute,trombone,audience,20,1,0,0,0
cnn,flute,trumpet,audience,20,1,0,0,0
cnn,flute,tuba,audience,20,1,0,0.00403225806452,0.00403225806452
cnn,flute,viola,audience,20,1,0.00471698113208,0.0283018867925,0.0235849056604
cnn,flute,violin,audience,20,1,0,0.025641025641,0.025641025641
cnn,french-horn,oboe,audience,20,1,0,0,0
cnn,french-horn,trombone,audience,20,1,0.0131578947368,0.0449165081378,0.031758613401
cnn,french-horn,trumpet,audience,20,1,0,0,0
cnn,french-horn,tuba,audience,20,1,0,0.00403225806452,0.00403225806452
cnn,french-horn,viola,audience,20,1,0.00943396226415,0.0120481927711,0.00261423050693
cnn,french-horn,violin,audience,20,1,0,0.00602409638554,0.00602409638554
cnn,oboe,trombone,audience,20,1,0,0,0
cnn,oboe,trumpet,audience,20,1,0,0,0
cnn,oboe,tuba,audience,20,1,0,0,0
cnn,oboe,viola,audience,20,1,0,0.0253164556962,0.0253164556962
cnn,oboe,violin,audience,20,1,0,0.126582278481,0.126582278481
cnn,trombone,trumpet,audience,20,1,0,0.0461538461538,0.0461538461538
cnn,trombone,tuba,audience,20,1,0,0.0806451612903,0.0806451612903
cnn,trombone,viola,audience,20,1,0,0,0
cnn,trombone,violin,audience,20,1,0,0.00877192982456,0.00877192982456
cnn,trumpet,tuba,audience,20,1,0,0,0
cnn,trumpet,viola,audience,20,1,0,0,0
cnn,trumpet,violin,audience,20,1,0,0.0384615384615,0.0384615384615
cnn,tuba,viola,audience,20,1,0,0,0
cnn,tuba,violin,audience,20,1,0,0.00806451612903,0.00806451612903
cnn,viola,violin,audience,20,1,0,0.0180269123885,0.0180269123885
cnn,bassoon,cello,audience,10,1,0.0293142088749,0.0463917525773,0.0170775437024
cnn,bassoon,clarinet,audience,10,1,0,0.020618556701,0.020618556701
cnn,bassoon,double-bass,audience,10,1,0.00434782608696,0.231958762887,0.2276109368
cnn,bassoon,flute,audience,10,1,0,0.0154639175258,0.0154639175258
cnn,bassoon,french-horn,audience,10,1,0.035275121103,0.0180722891566,-0.0172028319463
cnn,bassoon,oboe,audience,10,1,0.0257731958763,0.00515463917526,-0.020618556701
cnn,bassoon,trombone,audience,10,1,0,0.0154639175258,0.0154639175258
cnn,bassoon,trumpet,audience,10,1,0.00515463917526,0.00515463917526,0
cnn,bassoon,tuba,audience,10,1,0,0,0
cnn,bassoon,viola,audience,10,1,0,0.00515463917526,0.00515463917526
cnn,bassoon,violin,audience,10,1,0.00903060816751,0.0154639175258,0.00643330935827
cnn,cello,clarinet,audience,10,1,0,0,0
cnn,cello,double-bass,audience,10,1,0.00869565217391,0.226086956522,0.217391304348
cnn,cello,flute,audience,10,1,0,0.0171683389075,0.0171683389075
cnn,cello,french-horn,audience,10,1,0,0.0361445783133,0.0361445783133
cnn,cello,oboe,audience,10,1,0,0.0316455696203,0.0316455696203
cnn,cello,trombone,audience,10,1,0,0.00434782608696,0.00434782608696
cnn,cello,trumpet,audience,10,1,0,0,0
cnn,cello,tuba,audience,10,1,0,0,0
cnn,cello,viola,audience,10,1,0,0.00434782608696,0.00434782608696
cnn,cello,violin,audience,10,1,0.0120997640715,0.059925851028,0.0478260869565
cnn,clarinet,double-bass,audience,10,1,0,0.0540540540541,0.0540540540541
cnn,clarinet,flute,audience,10,1,0,0.0132825132825,0.0132825132825
cnn,clarinet,french-horn,audience,10,1,0,0.0240963855422,0.0240963855422
cnn,clarinet,oboe,audience,10,1,0,0.0234918462767,0.0234918462767
cnn,clarinet,trombone,audience,10,1,0,0.0891417733523,0.0891417733523
cnn,clarinet,trumpet,audience,10,1,0,0.0307692307692,0.0307692307692
cnn,clarinet,tuba,audience,10,1,0,0.0241935483871,0.0241935483871
cnn,clarinet,viola,audience,10,1,0,0,0
cnn,clarinet,violin,audience,10,1,0.0077519379845,0.121621621622,0.113869683637
cnn,double-bass,flute,audience,10,1,0,0.0983649201041,0.0983649201041
cnn,double-bass,french-horn,audience,10,1,0,0.174698795181,0.174698795181
cnn,double-bass,oboe,audience,10,1,0,0.0506329113924,0.0506329113924
cnn,double-bass,trombone,audience,10,1,0,0.105263157895,0.105263157895
cnn,double-bass,trumpet,audience,10,1,0,0.1,0.1
cnn,double-bass,tuba,audience,10,1,0,0.266129032258,0.266129032258
cnn,double-bass,viola,audience,10,1,0,0.00943396226415,0.00943396226415
cnn,double-bass,violin,audience,10,1,0.00387596899225,0.159386585777,0.155510616785
cnn,flute,french-horn,audience,10,1,0,0.0301204819277,0.0301204819277
cnn,flute,oboe,audience,10,1,0,0.0253164556962,0.0253164556962
cnn,flute,trombone,audience,10,1,0,0.0218173639226,0.0218173639226
cnn,flute,trumpet,audience,10,1,0,0,0
cnn,flute,tuba,audience,10,1,0,0.0161290322581,0.0161290322581
cnn,flute,viola,audience,10,1,0.00471698113208,0.0891791646509,0.0844621835188
cnn,flute,violin,audience,10,1,0,0.102166567283,0.102166567283
cnn,french-horn,oboe,audience,10,1,0,0,0
cnn,french-horn,trombone,audience,10,1,0.0131578947368,0.0388924117523,0.0257345170154
cnn,french-horn,trumpet,audience,10,1,0,0.00602409638554,0.00602409638554
cnn,french-horn,tuba,audience,10,1,0,0,0
cnn,french-horn,viola,audience,10,1,0.00943396226415,0,-0.00943396226415
cnn,french-horn,violin,audience,10,1,0,0.0421686746988,0.0421686746988
cnn,oboe,trombone,audience,10,1,0,0,0
cnn,oboe,trumpet,audience,10,1,0,0,0
cnn,oboe,tuba,audience,10,1,0,0,0
cnn,oboe,viola,audience,10,1,0,0.0253164556962,0.0253164556962
cnn,oboe,violin,audience,10,1,0,0.23417721519,0.23417721519
cnn,trombone,trumpet,audience,10,1,0,0.0428475033738,0.0428475033738
cnn,trombone,tuba,audience,10,1,0,0.0887096774194,0.0887096774194
cnn,trombone,viola,audience,10,1,0,0,0
cnn,trombone,violin,audience,10,1,0,0.030701754386,0.030701754386
cnn,trumpet,tuba,audience,10,1,0,0,0
cnn,trumpet,viola,audience,10,1,0,0,0
cnn,trumpet,violin,audience,10,1,0,0.130769230769,0.130769230769
cnn,tuba,viola,audience,10,1,0,0,0
cnn,tuba,violin,audience,10,1,0,0.00806451612903,0.00806451612903
cnn,viola,violin,audience,10,1,0,0.121800497294,0.121800497294
cnn,bassoon,cello,audience,0,1,0.0293142088749,0.0103092783505,-0.0190049305244
cnn,bassoon,clarinet,audience,0,1,0,0.0103092783505,0.0103092783505
cnn,bassoon,double-bass,audience,0,1,0.00434782608696,0.118556701031,0.114208874944
cnn,bassoon,flute,audience,0,1,0,0,0
cnn,bassoon,french-horn,audience,0,1,0.035275121103,0.0120481927711,-0.0232269283319
cnn,bassoon,oboe,audience,0,1,0.0257731958763,0.00515463917526,-0.020618556701
cnn,bassoon,trombone,audience,0,1,0,0.0567010309278,0.0567010309278
cnn,bassoon,trumpet,audience,0,1,0.00515463917526,0.00515463917526,0
cnn,bassoon,tuba,audience,0,1,0,0,0
cnn,bassoon,viola,audience,0,1,0,0,0
cnn,bassoon,violin,audience,0,1,0.00903060816751,0.190721649485,0.181691041317
cnn,cello,clarinet,audience,0,1,0,0,0
cnn,cello,double-bass,audience,0,1,0.00869565217391,0.147826086957,0.139130434783
cnn,cello,flute,audience,0,1,0,0.0172426607209,0.0172426607209
cnn,cello,french-horn,audience,0,1,0,0.0180722891566,0.0180722891566
cnn,cello,oboe,audience,0,1,0,0.00632911392405,0.00632911392405
cnn,cello,trombone,audience,0,1,0,0.0260869565217,0.0260869565217
cnn,cello,trumpet,audience,0,1,0,0,0
cnn,cello,tuba,audience,0,1,0,0,0
cnn,cello,viola,audience,0,1,0,0.00434782608696,0.00434782608696
cnn,cello,violin,audience,0,1,0.0120997640715,0.221739130435,0.209639366363
cnn,clarinet,double-bass,audience,0,1,0,0.0315315315315,0.0315315315315
cnn,clarinet,flute,audience,0,1,0,0.0045045045045,0.0045045045045
cnn,clarinet,french-horn,audience,0,1,0,0,0
cnn,clarinet,oboe,audience,0,1,0,0.0045045045045,0.0045045045045
cnn,clarinet,trombone,audience,0,1,0,0.0851114272167,0.0851114272167
cnn,clarinet,trumpet,audience,0,1,0,0.0121968121968,0.0121968121968
cnn,clarinet,tuba,audience,0,1,0,0.00403225806452,0.00403225806452
cnn,clarinet,viola,audience,0,1,0,0,0
cnn,clarinet,violin,audience,0,1,0.0077519379845,0.22972972973,0.221977791745
cnn,double-bass,flute,audience,0,1,0,0.0684503901895,0.0684503901895
cnn,double-bass,french-horn,audience,0,1,0,0.132530120482,0.132530120482
cnn,double-bass,oboe,audience,0,1,0,0.0126582278481,0.0126582278481
cnn,double-bass,trombone,audience,0,1,0,0.0829900839054,0.0829900839054
cnn,double-bass,trumpet,audience,0,1,0,0.0384615384615,0.0384615384615
cnn,double-bass,tuba,audience,0,1,0,0.185483870968,0.185483870968
cnn,double-bass,viola,audience,0,1,0,0.0188679245283,0.0188679245283
cnn,double-bass,violin,audience,0,1,0.00387596899225,0.170239298955,0.166363329963
cnn,flute,french-horn,audience,0,1,0,0.0042735042735,0.0042735042735
cnn,flute,oboe,audience,0,1,0,0.00632911392405,0.00632911392405
cnn,flute,trombone,audience,0,1,0,0.0301394511921,0.0301394511921
cnn,flute,trumpet,audience,0,1,0,0.00769230769231,0.00769230769231
cnn,flute,tuba,audience,0,1,0,0.00806451612903,0.00806451612903
cnn,flute,viola,audience,0,1,0.00471698113208,0.0184244476697,0.0137074665377
cnn,flute,violin,audience,0,1,0,0.217948717949,0.217948717949
cnn,french-horn,oboe,audience,0,1,0,0.00632911392405,0.00632911392405
cnn,french-horn,trombone,audience,0,1,0.0131578947368,0.0657366307335,0.0525787359966
cnn,french-horn,trumpet,audience,0,1,0,0.0180722891566,0.0180722891566
cnn,french-horn,tuba,audience,0,1,0,0,0
cnn,french-horn,viola,audience,0,1,0.00943396226415,0.0235849056604,0.0141509433962
cnn,french-horn,violin,audience,0,1,0,0.156626506024,0.156626506024
cnn,oboe,trombone,audience,0,1,0,0.00632911392405,0.00632911392405
cnn,oboe,trumpet,audience,0,1,0,0.00769230769231,0.00769230769231
cnn,oboe,tuba,audience,0,1,0,0,0
cnn,oboe,viola,audience,0,1,0,0.0253164556962,0.0253164556962
cnn,oboe,violin,audience,0,1,0,0.360759493671,0.360759493671
cnn,trombone,trumpet,audience,0,1,0,0.073616734143,0.073616734143
cnn,trombone,tuba,audience,0,1,0,0.125,0.125
cnn,trombone,viola,audience,0,1,0,0,0
cnn,trombone,violin,audience,0,1,0,0.182680538556,0.182680538556
cnn,trumpet,tuba,audience,0,1,0,0.00403225806452,0.00403225806452
cnn,trumpet,viola,audience,0,1,0,0,0
cnn,trumpet,violin,audience,0,1,0,0.257722122838,0.257722122838
cnn,tuba,viola,audience,0,1,0,0,0
cnn,tuba,violin,audience,0,1,0,0.100806451613,0.100806451613
cnn,viola,violin,audience,0,1,0,0.281336843645,0.281336843645
cnn,bassoon,cello,audience,-5,1,0.0293142088749,0.0103092783505,-0.0190049305244
cnn,bassoon,clarinet,audience,-5,1,0,0.0103092783505,0.0103092783505
cnn,bassoon,double-bass,audience,-5,1,0.00434782608696,0.0618556701031,0.0575078440161
cnn,bassoon,flute,audience,-5,1,0,0,0
cnn,bassoon,french-horn,audience,-5,1,0.035275121103,0.0120481927711,-0.0232269283319
cnn,bassoon,oboe,audience,-5,1,0.0257731958763,0.00515463917526,-0.020618556701
cnn,bassoon,trombone,audience,-5,1,0,0.0721649484536,0.0721649484536
cnn,bassoon,trumpet,audience,-5,1,0.00515463917526,0.0103092783505,0.00515463917526
cnn,bassoon,tuba,audience,-5,1,0,0,0
cnn,bassoon,viola,audience,-5,1,0,0.00515463917526,0.00515463917526
cnn,bassoon,violin,audience,-5,1,0.00903060816751,0.237113402062,0.228082793894
cnn,cello,clarinet,audience,-5,1,0,0,0
cnn,cello,double-bass,audience,-5,1,0.00869565217391,0.0913043478261,0.0826086956522
cnn,cello,flute,audience,-5,1,0,0.00434782608696,0.00434782608696
cnn,cello,french-horn,audience,-5,1,0,0.00602409638554,0.00602409638554
cnn,cello,oboe,audience,-5,1,0,0,0
cnn,cello,trombone,audience,-5,1,0,0.0391304347826,0.0391304347826
cnn,cello,trumpet,audience,-5,1,0,0,0
cnn,cello,tuba,audience,-5,1,0,0,0
cnn,cello,viola,audience,-5,1,0,0.00434782608696,0.00434782608696
cnn,cello,violin,audience,-5,1,0.0120997640715,0.304347826087,0.292248062016
cnn,clarinet,double-bass,audience,-5,1,0,0.018018018018,0.018018018018
cnn,clarinet,flute,audience,-5,1,0,0,0
cnn,clarinet,french-horn,audience,-5,1,0,0,0
cnn,clarinet,oboe,audience,-5,1,0,0.0045045045045,0.0045045045045
cnn,clarinet,trombone,audience,-5,1,0,0.0764580369844,0.0764580369844
cnn,clarinet,trumpet,audience,-5,1,0,0.00769230769231,0.00769230769231
cnn,clarinet,tuba,audience,-5,1,0,0,0
cnn,clarinet,viola,audience,-5,1,0,0,0
cnn,clarinet,violin,audience,-5,1,0.0077519379845,0.265765765766,0.258013827781
cnn,double-bass,flute,audience,-5,1,0,0.0557785209959,0.0557785209959
cnn,double-bass,french-horn,audience,-5,1,0,0.0542168674699,0.0542168674699
cnn,double-bass,oboe,audience,-5,1,0,0.0126582278481,0.0126582278481
cnn,double-bass,trombone,audience,-5,1,0,0.0784515636918,0.0784515636918
cnn,double-bass,trumpet,audience,-5,1,0,0.00769230769231,0.00769230769231
cnn,double-bass,tuba,audience,-5,1,0,0.113218793829,0.113218793829
cnn,double-bass,viola,audience,-5,1,0,0.00943396226415,0.00943396226415
cnn,double-bass,violin,audience,-5,1,0.00387596899225,0.259083249073,0.255207280081
cnn,flute,french-horn,audience,-5,1,0,0,0
cnn,flute,oboe,audience,-5,1,0,0,0
cnn,flute,trombone,audience,-5,1,0,0.0300269905533,0.0300269905533
cnn,flute,trumpet,audience,-5,1,0,0,0
cnn,flute,tuba,audience,-5,1,0,0.0120967741935,0.0120967741935
cnn,flute,viola,audience,-5,1,0.00471698113208,0.00943396226415,0.00471698113208
cnn,flute,violin,audience,-5,1,0,0.282051282051,0.282051282051
cnn,french-horn,oboe,audience,-5,1,0,0,0
cnn,french-horn,trombone,audience,-5,1,0.0131578947368,0.0914711477489,0.078313253012
cnn,french-horn,trumpet,audience,-5,1,0,0.0120481927711,0.0120481927711
cnn,french-horn,tuba,audience,-5,1,0,0.00403225806452,0.00403225806452
cnn,french-horn,viola,audience,-5,1,0.00943396226415,0.034325983178,0.0248920209138
cnn,french-horn,violin,audience,-5,1,0,0.228915662651,0.228915662651
cnn,oboe,trombone,audience,-5,1,0,0.0316455696203,0.0316455696203
cnn,oboe,trumpet,audience,-5,1,0,0.0140214216164,0.0140214216164
cnn,oboe,tuba,audience,-5,1,0,0,0
cnn,oboe,viola,audience,-5,1,0,0.00632911392405,0.00632911392405
cnn,oboe,violin,audience,-5,1,0,0.379746835443,0.379746835443
cnn,trombone,trumpet,audience,-5,1,0,0.073616734143,0.073616734143
cnn,trombone,tuba,audience,-5,1,0,0.137096774194,0.137096774194
cnn,trombone,viola,audience,-5,1,0,0.0185369083085,0.0185369083085
cnn,trombone,violin,audience,-5,1,0,0.254691962464,0.254691962464
cnn,trumpet,tuba,audience,-5,1,0,0.0120967741935,0.0120967741935
cnn,trumpet,viola,audience,-5,1,0,0.00769230769231,0.00769230769231
cnn,trumpet,violin,audience,-5,1,0,0.303875968992,0.303875968992
cnn,tuba,viola,audience,-5,1,0,0,0
cnn,tuba,violin,audience,-5,1,0,0.16935483871,0.16935483871
cnn,viola,violin,audience,-5,1,0,0.342657598362,0.342657598362
cnn,bassoon,cello,audience,-10,1,0.0293142088749,0.00515463917526,-0.0241595696997
cnn,bassoon,clarinet,audience,-10,1,0,0,0
cnn,bassoon,double-bass,audience,-10,1,0.00434782608696,0.0103092783505,0.00596145226356
cnn,bassoon,flute,audience,-10,1,0,0.00515463917526,0.00515463917526
cnn,bassoon,french-horn,audience,-10,1,0.035275121103,0.00602409638554,-0.0292510247174
cnn,bassoon,oboe,audience,-10,1,0.0257731958763,0.00515463917526,-0.020618556701
cnn,bassoon,trombone,audience,-10,1,0,0.0824742268041,0.0824742268041
cnn,bassoon,trumpet,audience,-10,1,0.00515463917526,0.0103092783505,0.00515463917526
cnn,bassoon,tuba,audience,-10,1,0,0,0
cnn,bassoon,viola,audience,-10,1,0,0.0103092783505,0.0103092783505
cnn,bassoon,violin,audience,-10,1,0.00903060816751,0.30412371134,0.295093103173
cnn,cello,clarinet,audience,-10,1,0,0,0
cnn,cello,double-bass,audience,-10,1,0.00869565217391,0.0217391304348,0.0130434782609
cnn,cello,flute,audience,-10,1,0,0,0
cnn,cello,french-horn,audience,-10,1,0,0,0
cnn,cello,oboe,audience,-10,1,0,0,0
cnn,cello,trombone,audience,-10,1,0,0.0695652173913,0.0695652173913
cnn,cello,trumpet,audience,-10,1,0,0,0
cnn,cello,tuba,audience,-10,1,0,0,0
cnn,cello,viola,audience,-10,1,0,0.00869565217391,0.00869565217391
cnn,cello,violin,audience,-10,1,0.0120997640715,0.369565217391,0.35746545332
cnn,clarinet,double-bass,audience,-10,1,0,0.00900900900901,0.00900900900901
cnn,clarinet,flute,audience,-10,1,0,0,0
cnn,clarinet,french-horn,audience,-10,1,0,0,0
cnn,clarinet,oboe,audience,-10,1,0,0.00900900900901,0.00900900900901
cnn,clarinet,trombone,audience,-10,1,0,0.0989805595069,0.0989805595069
cnn,clarinet,trumpet,audience,-10,1,0,0.0045045045045,0.0045045045045
cnn,clarinet,tuba,audience,-10,1,0,0,0
cnn,clarinet,viola,audience,-10,1,0,0,0
cnn,clarinet,violin,audience,-10,1,0.0077519379845,0.283783783784,0.276031845799
cnn,double-bass,flute,audience,-10,1,0,0.0386101820884,0.0386101820884
cnn,double-bass,french-horn,audience,-10,1,0,0.0180722891566,0.0180722891566
cnn,double-bass,oboe,audience,-10,1,0,0,0
cnn,double-bass,trombone,audience,-10,1,0,0.0913806254767,0.0913806254767
cnn,double-bass,trumpet,audience,-10,1,0,0.00769230769231,0.00769230769231
cnn,double-bass,tuba,audience,-10,1,0,0.0403225806452,0.0403225806452
cnn,double-bass,viola,audience,-10,1,0,0.00906480721903,0.00906480721903
cnn,double-bass,violin,audience,-10,1,0.00387596899225,0.28506909336,0.281193124368
cnn,flute,french-horn,audience,-10,1,0,0,0
cnn,flute,oboe,audience,-10,1,0,0,0
cnn,flute,trombone,audience,-10,1,0,0.0343004948268,0.0343004948268
cnn,flute,trumpet,audience,-10,1,0,0,0
cnn,flute,tuba,audience,-10,1,0,0.0201612903226,0.0201612903226
cnn,flute,viola,audience,-10,1,0.00471698113208,0.00471698113208,0
cnn,flute,violin,audience,-10,1,0,0.320512820513,0.320512820513
cnn,french-horn,oboe,audience,-10,1,0,0,0
cnn,french-horn,trombone,audience,-10,1,0.0131578947368,0.12322976115,0.110071866413
cnn,french-horn,trumpet,audience,-10,1,0,0.0120481927711,0.0120481927711
cnn,french-horn,tuba,audience,-10,1,0,0,0
cnn,french-horn,viola,audience,-10,1,0.00943396226415,0.0261991361673,0.0167651739032
cnn,french-horn,violin,audience,-10,1,0,0.246987951807,0.246987951807
cnn,oboe,trombone,audience,-10,1,0,0.0443037974684,0.0443037974684
cnn,oboe,trumpet,audience,-10,1,0,0.0140214216164,0.0140214216164
cnn,oboe,tuba,audience,-10,1,0,0,0
cnn,oboe,viola,audience,-10,1,0,0.00632911392405,0.00632911392405
cnn,oboe,violin,audience,-10,1,0,0.392405063291,0.392405063291
cnn,trombone,trumpet,audience,-10,1,0,0.0923076923077,0.0923076923077
cnn,trombone,tuba,audience,-10,1,0,0.149193548387,0.149193548387
cnn,trombone,viola,audience,-10,1,0,0.0653757034095,0.0653757034095
cnn,trombone,violin,audience,-10,1,0,0.296511627907,0.296511627907
